,County,2009 Median Price,2010 Median Price,2013 Median Price,2012 Median Price
637,2320,159100.0,146600.0,162100.0,153600.0
638,874,124500.0,112700.0,118500.0,116400.0
639,1782,93200.0,90700.0,79600.0,83600.0
640,1535,119300.0,119000.0,112400.0,113700.0
641,2696,52200.0,52300.0,54900.0,54200.0
642,469,187600.0,185000.0,183600.0,173300.0
643,369,134800.0,132800.0,131900.0,130900.0
644,524,131000.0,126000.0,124600.0,124600.0
645,579,78100.0,78600.0,77900.0,76700.0
646,24,128800.0,125000.0,123100.0,116000.0
647,279,161600.0,154100.0,149000.0,143900.0
648,1604,97800.0,98300.0,99200.0,94600.0
649,1962,107800.0,106300.0,120500.0,110800.0
650,549,165000.0,158000.0,154300.0,151000.0
651,611,180000.0,179200.0,185900.0,183000.0
652,441,136400.0,158800.0,163100.0,159600.0
653,186,263700.0,252300.0,262100.0,244400.0
654,439,192400.0,191900.0,196500.0,200300.0
655,860,275200.0,285500.0,302900.0,303300.0
656,1867,85600.0,86900.0,89500.0,85600.0
657,1947,140100.0,137100.0,146400.0,138200.0
658,1612,170200.0,167800.0,185200.0,178900.0
659,34,166300.0,156900.0,170900.0,150100.0
660,2667,61000.0,60400.0,69100.0,65900.0
661,1168,178000.0,163200.0,177800.0,152400.0
662,1643,64889.0,62228.0,55211.0,62232.0
663,1993,86500.0,83300.0,81000.0,81100.0
664,552,101400.0,97200.0,97100.0,98100.0
665,663,109000.0,106600.0,109500.0,104900.0
666,1554,82900.0,78000.0,67600.0,63200.0
667,888,83700.0,81500.0,83500.0,80700.0
668,2082,84300.0,84700.0,95700.0,87700.0
669,1382,250800.0,239200.0,242900.0,239800.0
670,788,82800.0,81500.0,83100.0,86100.0
671,1222,146500.0,143200.0,146600.0,140400.0
672,548,329800.0,279800.0,269800.0,248700.0
673,526,81100.0,81500.0,86100.0,81800.0
674,387,131200.0,126400.0,126000.0,123900.0
675,1904,102300.0,97600.0,97200.0,98900.0
676,791,168200.0,159800.0,149800.0,147900.0
677,818,49000.0,49000.0,49000.0,48100.0
678,203,106600.0,101100.0,102800.0,96700.0
679,1679,130800.0,125000.0,123000.0,114100.0
680,394,189600.0,194200.0,189200.0,184000.0
681,1908,163300.0,146700.0,153500.0,144200.0
682,1198,65200.0,60400.0,64600.0,58500.0
683,529,95700.0,96200.0,101200.0,97300.0
684,826,74669.0,74474.0,67292.0,63635.0
685,2061,129600.0,129600.0,126500.0,122300.0
686,528,189900.0,176300.0,169200.0,167400.0
687,1687,66300.0,65700.0,81800.0,79600.0
688,1531,69400.0,68400.0,66900.0,64800.0
689,565,161400.0,139500.0,136200.0,134400.0
690,2087,98800.0,84800.0,85000.0,80900.0
691,1734,80900.0,79200.0,83000.0,80700.0
692,1899,94324.0,92198.0,90467.0,88308.0
693,1803,201800.0,195400.0,207900.0,197100.0
694,1751,157700.0,146100.0,146000.0,135000.0
695,1133,226700.0,209900.0,230900.0,219400.0
696,2318,81900.0,72100.0,69400.0,66600.0
697,1790,67900.0,64500.0,67000.0,71200.0
698,814,143600.0,128300.0,143400.0,126500.0
699,156,202500.0,193700.0,173500.0,176500.0
700,728,215200.0,204200.0,200500.0,199000.0
701,1407,178700.0,154500.0,140900.0,140700.0
702,2687,117000.0,114800.0,125900.0,116700.0
703,2841,79200.0,79000.0,85600.0,81200.0
704,896,254900.0,255000.0,254800.0,249400.0
705,626,157300.0,151600.0,149900.0,144900.0
706,1925,115300.0,110100.0,118400.0,110200.0
707,1502,107100.0,98700.0,98600.0,94400.0
708,2049,108099.0,95422.0,90962.0,87802.0
709,572,88600.0,87600.0,85400.0,85200.0
710,1385,185900.0,175400.0,170500.0,165200.0
711,720,116000.0,97500.0,119300.0,109200.0
712,880,88000.0,83800.0,88600.0,86800.0
713,1455,130800.0,137900.0,150000.0,142500.0
714,1388,136800.0,132500.0,161700.0,142500.0
715,1002,247600.0,231200.0,233500.0,214700.0
716,1440,75700.0,75000.0,74700.0,74100.0
717,1808,117800.0,115600.0,116000.0,116300.0
718,2490,83300.0,78800.0,77900.0,77100.0
719,2551,89700.0,82700.0,91200.0,95800.0
720,1733,152100.0,134100.0,139900.0,123400.0
721,1137,53500.0,52100.0,78200.0,60900.0
722,406,132600.0,127200.0,132100.0,130000.0
723,584,104500.0,103900.0,106100.0,104100.0
724,530,138400.0,132600.0,126800.0,127000.0
725,1589,51200.0,67400.0,58400.0,58600.0
726,2921,92300.0,92300.0,94400.0,95100.0
727,2062,61700.0,60400.0,65000.0,61000.0
728,465,133500.0,125500.0,115100.0,119600.0
729,988,102100.0,109700.0,88300.0,90300.0
730,933,116100.0,116600.0,107100.0,109500.0
731,1644,127300.0,126600.0,123500.0,124500.0
732,671,79800.0,76500.0,81200.0,94900.0
733,1919,272900.0,256400.0,257400.0,244900.0
734,1986,71100.0,66400.0,64900.0,68400.0
735,1227,112400.0,109800.0,110400.0,107200.0
736,2671,102900.0,97000.0,86300.0,88000.0
737,601,165400.0,158000.0,155400.0,150800.0
738,254,136646.0,133822.0,130709.0,129737.0
739,1447,80400.0,82300.0,73800.0,77500.0
740,1883,219200.0,202300.0,199500.0,200200.0
741,104,137700.0,134600.0,140200.0,134800.0
742,474,96500.0,97300.0,93100.0,93900.0
743,1123,41700.0,43500.0,44200.0,44400.0
744,1328,118400.0,121000.0,122700.0,123400.0
745,2063,98300.0,80400.0,85900.0,85900.0
746,1527,156900.0,148200.0,152100.0,149400.0
747,2305,62179.0,59061.0,55860.0,56015.0
748,1320,167400.0,168800.0,170600.0,162400.0
749,693,74300.0,72700.0,79300.0,74500.0
750,1193,120400.0,119500.0,115700.0,112700.0
751,1922,118600.0,105600.0,120500.0,111500.0
752,993,289900.0,251800.0,263600.0,243400.0
753,1174,153200.0,141500.0,155100.0,126400.0
754,1584,127000.0,109900.0,108200.0,103400.0
755,2021,61700.0,59900.0,61600.0,59600.0
756,560,72100.0,69100.0,64600.0,64700.0
757,735,72800.0,70500.0,69300.0,69500.0
758,1269,135000.0,129200.0,127800.0,118200.0
759,538,106200.0,109500.0,120700.0,115000.0
760,510,100900.0,97000.0,99500.0,96600.0
761,1228,198300.0,198400.0,207600.0,197900.0
762,1136,181700.0,171200.0,153100.0,165400.0
763,49,116900.0,113000.0,111100.0,110100.0
764,1209,128300.0,127200.0,127900.0,124200.0
765,103,175500.0,169300.0,167100.0,161600.0
766,265,230100.0,233300.0,232700.0,224500.0
767,293,170400.0,160300.0,140400.0,141100.0
768,1441,140800.0,139300.0,143500.0,138900.0
769,562,180200.0,189500.0,181100.0,178900.0
770,1577,154000.0,159100.0,124200.0,124600.0
771,457,111600.0,108600.0,111300.0,108100.0
772,1988,74400.0,71000.0,74400.0,74900.0
773,372,240900.0,225400.0,228500.0,213000.0
774,1740,97100.0,82200.0,84700.0,80700.0
775,2041,74600.0,66000.0,60600.0,57600.0
776,2192,59000.0,58600.0,57600.0,58700.0
777,356,120000.0,121000.0,117500.0,119700.0
778,780,79400.0,79800.0,84800.0,77500.0
779,1780,75900.0,73300.0,74600.0,73200.0
780,1504,115700.0,115800.0,125600.0,118200.0
781,178,261400.0,249700.0,238500.0,234700.0
782,1149,32100.0,29400.0,40300.0,43600.0
783,338,139800.0,135200.0,136700.0,129600.0
784,2919,56100.0,59900.0,57300.0,59400.0
785,1714,198000.0,190600.0,181300.0,174800.0
786,1157,130000.0,126000.0,131200.0,123000.0
787,1619,122000.0,121300.0,119700.0,120700.0
788,1264,137732.0,160692.0,114898.0,116951.0
789,1459,82100.0,80600.0,86800.0,82000.0
790,476,70200.0,72800.0,74400.0,73000.0
791,605,171800.0,168700.0,163200.0,162000.0
792,1797,119800.0,108400.0,107500.0,104200.0
793,41,226900.0,223500.0,213700.0,209300.0
794,1678,92900.0,92900.0,106600.0,94900.0
795,224,259800.0,249400.0,262800.0,236400.0
796,1492,89500.0,92400.0,89300.0,87300.0
797,1285,175400.0,174800.0,185900.0,178300.0
798,535,111200.0,105200.0,100300.0,100200.0
799,2252,71100.0,65000.0,60500.0,64900.0
800,1555,96853.0,98104.0,100331.0,99130.0
801,354,174900.0,173400.0,173200.0,168100.0
802,1759,71800.0,68400.0,73100.0,71400.0
803,1409,119000.0,116400.0,121000.0,118200.0
804,1298,147300.0,147300.0,149100.0,145000.0
805,1622,92500.0,75600.0,80800.0,78600.0
806,25,207700.0,191200.0,209900.0,187300.0
807,148,195500.0,179400.0,180600.0,180500.0
808,1252,130200.0,120400.0,119200.0,107100.0
809,1981,96790.0,95946.0,91919.0,93827.0
810,1534,78100.0,76000.0,75300.0,75600.0
811,812,94600.0,91100.0,96300.0,91700.0
812,1710,74800.0,73200.0,74900.0,73200.0
813,563,76000.0,66200.0,66300.0,72000.0
814,500,85900.0,85000.0,83900.0,83700.0
815,1274,105000.0,92900.0,93100.0,85500.0
816,2627,63000.0,50700.0,52600.0,53700.0
817,850,63000.0,63900.0,63500.0,67500.0
818,1176,78600.0,77400.0,76000.0,75900.0
819,653,81400.0,81100.0,80700.0,78200.0
820,1366,96500.0,81600.0,73700.0,72200.0
821,1670,66900.0,65400.0,68100.0,65500.0
822,1163,133800.0,120700.0,134600.0,119300.0
823,1202,224500.0,215700.0,217800.0,206600.0
824,1552,92300.0,83700.0,91300.0,88000.0
825,1242,85802.0,82620.0,68260.0,69817.0
826,796,94700.0,92500.0,92200.0,90000.0
827,2218,71200.0,71100.0,78600.0,73700.0
828,618,144000.0,151900.0,150300.0,152100.0
829,31,468000.0,480500.0,534600.0,494900.0
830,887,277300.0,270400.0,286900.0,266500.0
831,1524,168500.0,166200.0,172900.0,168200.0
832,883,108500.0,101000.0,95700.0,94400.0
833,619,77400.0,76300.0,76000.0,74600.0
834,166,152800.0,144700.0,147300.0,139200.0
835,769,71298.0,75017.0,76209.0,70522.0
836,367,139000.0,122800.0,119700.0,121700.0
837,1304,115100.0,116400.0,107900.0,105300.0
838,2251,165900.0,132700.0,134300.0,132500.0
839,2395,63476.0,59029.0,63174.0,60385.0
840,2212,70000.0,71500.0,76700.0,72600.0
841,1398,90600.0,87800.0,84600.0,85100.0
842,157,387900.0,389200.0,406600.0,389800.0
843,1610,92200.0,90800.0,91400.0,90400.0
844,1861,144600.0,143800.0,149200.0,144900.0
845,67,312500.0,290100.0,278600.0,278500.0
846,1015,39304.0,38878.0,37231.0,34039.0
847,299,228500.0,219200.0,211400.0,201000.0
848,972,153402.0,156680.0,181515.0,175690.0
849,2679,68700.0,66100.0,65100.0,65200.0
850,1881,79900.0,82700.0,80400.0,78400.0
851,418,85200.0,84100.0,80100.0,80900.0
852,311,361100.0,354300.0,350100.0,326800.0
853,631,108300.0,111300.0,106800.0,107400.0
854,1641,85500.0,83800.0,79600.0,79500.0
855,1695,71626.0,54300.0,73400.0,78200.0
856,531,85000.0,62000.0,88700.0,83500.0
857,1430,87800.0,80100.0,82200.0,79700.0
858,2478,76800.0,77800.0,79500.0,76600.0
859,1917,121700.0,113900.0,133500.0,121900.0
860,236,122500.0,121900.0,138900.0,121400.0
861,732,80700.0,81500.0,88200.0,83600.0
862,1309,137200.0,126300.0,137700.0,122300.0
863,407,91342.0,90628.0,97001.0,90764.0
864,1223,103000.0,91600.0,91500.0,85800.0
865,938,273700.0,255300.0,270900.0,246500.0
866,1467,89700.0,89600.0,94700.0,86900.0
867,1786,60100.0,58000.0,57700.0,57000.0
868,973,122100.0,118800.0,133600.0,128800.0
869,865,129400.0,128700.0,125500.0,125500.0
870,261,150900.0,146400.0,149000.0,146700.0
871,1556,186300.0,174000.0,183900.0,171400.0
872,1731,76400.0,88100.0,76100.0,76400.0
873,1438,97100.0,100900.0,110300.0,105400.0
874,713,151900.0,125600.0,134400.0,136000.0
875,437,303500.0,285200.0,259900.0,258000.0
876,1667,230000.0,215900.0,221300.0,205800.0
877,638,109700.0,107400.0,116000.0,110700.0
878,2214,89900.0,94000.0,69700.0,80900.0
879,567,87952.0,86026.0,89765.0,83591.0
880,1530,80300.0,74800.0,65800.0,61800.0
881,1478,135200.0,119300.0,130200.0,114700.0
882,1479,111100.0,144600.0,96100.0,96100.0
883,1590,94800.0,96400.0,100900.0,99900.0
884,2314,71300.0,73500.0,73900.0,74200.0
885,2699,51800.0,50800.0,55300.0,52300.0
886,1282,94400.0,94000.0,86300.0,93600.0
887,1181,115000.0,113400.0,108000.0,102300.0
888,1305,126300.0,131800.0,90000.0,91000.0
889,691,163900.0,159800.0,163500.0,158900.0
890,761,69900.0,75200.0,73200.0,69500.0
891,829,51500.0,49100.0,50300.0,49100.0
892,205,203300.0,187800.0,196500.0,180100.0
893,2336,57000.0,57600.0,60800.0,57100.0
894,2298,86500.0,85400.0,97200.0,90700.0
895,485,293400.0,288700.0,282000.0,276600.0
896,1942,103300.0,84800.0,91000.0,75600.0
897,729,103600.0,102000.0,101500.0,99400.0
898,759,114400.0,115700.0,122900.0,119500.0
899,1334,99500.0,100400.0,100000.0,99400.0
900,2266,91900.0,100400.0,77900.0,79700.0
901,849,122000.0,118500.0,107700.0,110100.0
902,1658,69700.0,69500.0,77000.0,72100.0
903,2236,58900.0,55000.0,62600.0,61600.0
904,1718,63600.0,62100.0,61900.0,60100.0
905,2673,80700.0,90700.0,75700.0,74100.0
906,66,110500.0,103900.0,92900.0,91700.0
907,445,59513.0,57550.0,55308.0,59033.0
908,86,233700.0,228000.0,264800.0,239900.0
909,2102,96344.0,85389.0,86182.0,86585.0
910,1777,152500.0,142800.0,155600.0,146000.0
911,1624,50200.0,48200.0,72700.0,67300.0
912,1708,77900.0,79500.0,80200.0,80900.0
913,1874,118100.0,115800.0,111500.0,111700.0
914,57,124500.0,122300.0,125300.0,122600.0
915,1197,136500.0,133800.0,129700.0,126200.0
916,194,150400.0,149200.0,138100.0,138500.0
917,2894,72493.0,80192.0,74946.0,78239.0
918,2000,119000.0,112900.0,133300.0,126800.0
919,334,111600.0,119500.0,123200.0,128200.0
920,2615,40400.0,39700.0,38400.0,39400.0
921,895,140400.0,110100.0,144300.0,127000.0
922,636,73100.0,78100.0,82100.0,78100.0
923,582,103900.0,101500.0,103000.0,102600.0
924,1238,84600.0,85000.0,78300.0,78200.0
925,793,287200.0,270100.0,250200.0,237900.0
926,423,160900.0,154800.0,162900.0,150100.0
927,566,185600.0,189800.0,189200.0,191800.0
928,1744,90700.0,88900.0,87000.0,88100.0
929,1828,127200.0,116800.0,124000.0,116600.0
930,1825,100200.0,106600.0,111800.0,95700.0
931,607,128700.0,126300.0,125800.0,117300.0
932,2014,67800.0,66800.0,71200.0,67700.0
933,1826,121900.0,117600.0,110400.0,110200.0
934,1791,61000.0,71300.0,73200.0,76700.0
935,308,163000.0,169900.0,177900.0,174100.0
936,1306,120700.0,121900.0,125100.0,121300.0
937,1187,203100.0,203200.0,206700.0,197200.0
938,1516,140900.0,138600.0,157200.0,153000.0
939,2690,68000.0,81100.0,86100.0,83400.0
940,1885,76000.0,76500.0,76300.0,73400.0
941,276,124500.0,121100.0,124700.0,123600.0
942,2388,205300.0,202600.0,210700.0,206300.0
943,241,141100.0,138200.0,136500.0,134500.0
944,1743,122800.0,109300.0,110000.0,107600.0
945,1450,89300.0,105200.0,85200.0,87000.0
946,2497,46700.0,44800.0,49900.0,47000.0
947,428,198600.0,185700.0,176800.0,182800.0
948,2870,147000.0,140300.0,148900.0,139900.0
949,1720,304800.0,315200.0,335000.0,331800.0
950,827,90100.0,83600.0,88600.0,93400.0
951,852,127600.0,128600.0,124400.0,119400.0
952,1239,115200.0,113300.0,113100.0,108500.0
953,1901,69000.0,72600.0,69100.0,62500.0
954,974,132600.0,125900.0,126400.0,121300.0
955,221,88400.0,86900.0,87800.0,88800.0
956,669,133300.0,127000.0,134500.0,135900.0
957,1190,200400.0,188000.0,178600.0,164800.0
958,2142,192700.0,182800.0,188600.0,181900.0
959,1339,122200.0,116300.0,110200.0,126000.0
960,2848,55800.0,55400.0,62000.0,57000.0
961,483,392100.0,366600.0,438400.0,368500.0
962,360,139500.0,134100.0,130600.0,130600.0
963,624,51800.0,49200.0,53500.0,51600.0
964,1501,221300.0,229500.0,224700.0,220800.0
965,1337,203200.0,181700.0,189200.0,175800.0
966,1689,245200.0,243200.0,259000.0,245200.0
967,323,120900.0,124500.0,124100.0,124400.0
968,246,150500.0,139900.0,127500.0,127100.0
969,252,178200.0,175100.0,165100.0,164900.0
970,922,195400.0,186800.0,176500.0,177500.0
971,1184,117000.0,111700.0,123700.0,112600.0
972,247,189900.0,183200.0,170900.0,167600.0
973,260,126800.0,123600.0,124100.0,122900.0
974,44,139700.0,132000.0,158000.0,135100.0
975,1532,152500.0,150300.0,160200.0,152100.0
976,518,103500.0,100800.0,101700.0,98400.0
977,2313,225100.0,229700.0,236600.0,230400.0
978,917,120000.0,118300.0,115100.0,119300.0
979,2630,62900.0,55300.0,58900.0,58600.0
980,866,235100.0,232800.0,237700.0,231900.0
981,978,184200.0,173500.0,166400.0,161700.0
982,11,346500.0,322300.0,370700.0,330100.0
983,998,90200.0,92000.0,97800.0,99100.0
984,274,155600.0,144500.0,154900.0,136300.0
985,5,474100.0,454200.0,542700.0,496700.0
986,176,252900.0,247900.0,245500.0,228800.0
987,687,214800.0,207200.0,211200.0,193800.0
988,489,140900.0,124800.0,125300.0,120100.0
989,2026,79100.0,78400.0,84700.0,80000.0
990,1862,161000.0,168300.0,149600.0,152500.0
991,1513,63300.0,59300.0,62600.0,61400.0
992,705,53800.0,51000.0,52900.0,49300.0
993,696,194600.0,185700.0,186500.0,183800.0
994,522,86800.0,87300.0,81500.0,80400.0
995,111,141500.0,136900.0,137100.0,130700.0
996,2524,260800.0,266100.0,284900.0,274700.0
997,2525,78400.0,74200.0,73200.0,77700.0
998,1307,210500.0,205900.0,196400.0,186700.0
999,1411,131400.0,131100.0,130200.0,138500.0
1000,339,133700.0,134500.0,139800.0,131900.0
1001,918,120400.0,99200.0,120084.0,107210.0
1002,583,321900.0,311100.0,310400.0,297300.0
1003,1342,121600.0,121100.0,110600.0,120200.0
1004,1338,106000.0,100500.0,92400.0,94600.0
1005,2701,72000.0,72000.0,67200.0,63300.0
1006,197,118800.0,118700.0,114300.0,110900.0
1007,1663,106300.0,103100.0,103400.0,102200.0
1008,1247,150600.0,150500.0,150900.0,152000.0
1009,1548,164900.0,163300.0,161400.0,162000.0
1010,1370,141500.0,106500.0,107400.0,104800.0
1011,1640,134000.0,131800.0,130800.0,129700.0
1012,499,151700.0,146800.0,149300.0,138500.0
1013,2466,168100.0,159600.0,160900.0,150300.0
1014,1218,135700.0,129400.0,142200.0,127000.0
1015,1177,220400.0,204500.0,189100.0,177700.0
1016,95,124100.0,129000.0,108800.0,118700.0
1017,1061,128700.0,131900.0,129300.0,130500.0
1018,1741,220000.0,206100.0,213400.0,206800.0
1019,187,130500.0,127100.0,123500.0,123100.0
1020,1884,105300.0,94500.0,82000.0,75500.0
1021,1498,151100.0,164400.0,158600.0,165400.0
1022,858,206100.0,200500.0,200800.0,199300.0
1023,1870,105100.0,105500.0,117800.0,109200.0
1024,159,133700.0,132400.0,138500.0,135600.0
1025,88,181300.0,174800.0,171300.0,169500.0
1026,449,126300.0,123000.0,115000.0,107400.0
1027,1050,237100.0,208300.0,207700.0,209800.0
1028,133,208400.0,188900.0,193700.0,179100.0
1029,1994,84600.0,81700.0,68500.0,71700.0
1030,1387,109100.0,102900.0,118300.0,110000.0
1031,1379,190400.0,191600.0,195800.0,196900.0
1032,151,221700.0,221400.0,243900.0,227300.0
1033,989,121000.0,110700.0,108100.0,113000.0
1034,745,154200.0,128300.0,111800.0,113500.0
1035,1638,174800.0,163200.0,181600.0,170000.0
1036,1054,49600.0,49800.0,59100.0,52100.0
1037,397,102900.0,100300.0,92500.0,96100.0
1038,2482,59300.0,54700.0,56000.0,56900.0
1039,1980,89700.0,92100.0,90800.0,89100.0
1040,1539,85100.0,80000.0,80400.0,77000.0
1041,486,81500.0,79500.0,76800.0,76400.0
1042,2249,71600.0,71800.0,78100.0,73700.0
1043,1557,72600.0,69800.0,68300.0,68200.0
1044,1627,78300.0,77400.0,74000.0,73000.0
1045,2703,86700.0,92100.0,84300.0,81300.0
1046,511,80400.0,76700.0,78600.0,82200.0
1047,401,81900.0,80000.0,83900.0,78800.0
1048,1814,166565.0,164622.0,168906.0,172060.0
1049,1598,72900.0,69800.0,74100.0,73300.0
1050,817,133200.0,135400.0,147400.0,140200.0
1051,590,61200.0,62700.0,63200.0,63300.0
1052,2165,114000.0,106700.0,103700.0,113900.0
1053,1417,148100.0,147700.0,140700.0,141200.0
1054,303,162500.0,161300.0,150700.0,153500.0
1055,289,165000.0,162100.0,157100.0,156400.0
1056,2590,39000.0,36500.0,41400.0,52300.0
1057,1183,134600.0,128900.0,158700.0,140700.0
1058,1750,141800.0,134800.0,141300.0,141800.0
1059,739,74500.0,73900.0,71400.0,70300.0
1060,1395,126800.0,122200.0,125700.0,138200.0
1061,541,109500.0,109700.0,100500.0,103600.0
1062,2505,101300.0,98600.0,102000.0,96600.0
1063,136,183100.0,177900.0,165200.0,164200.0
1064,1974,145600.0,135400.0,155600.0,146400.0
1065,1364,91400.0,97800.0,95400.0,90800.0
1066,533,97900.0,92800.0,84800.0,83800.0
1067,1226,160800.0,146700.0,146100.0,138900.0
1068,2088,89000.0,85200.0,91900.0,85800.0
1069,1606,123589.0,88766.0,93216.0,91214.0
1070,1471,177000.0,175900.0,203500.0,182600.0
1071,2713,89900.0,82800.0,90500.0,84900.0
1072,823,85400.0,86000.0,97600.0,95800.0
1073,3094,60200.0,62000.0,62000.0,58000.0
1074,453,163900.0,155900.0,153900.0,146800.0
1075,169,125900.0,122000.0,119600.0,118700.0
1076,1470,120496.0,111424.0,109130.0,110493.0
1077,245,130000.0,129900.0,171000.0,127700.0
1078,1397,138000.0,141000.0,133900.0,134600.0
1079,1822,67700.0,67200.0,72700.0,68400.0
1080,2621,59200.0,52400.0,71400.0,79800.0
1081,1805,75361.0,75680.0,83363.0,81870.0
1082,2169,125400.0,124600.0,141400.0,136700.0
1083,750,186541.0,190431.0,179747.0,186520.0
1084,571,136100.0,132100.0,128900.0,127300.0
1085,2694,97300.0,99800.0,96700.0,97700.0
1086,1869,134100.0,128800.0,137800.0,132500.0
1087,440,138648.0,134534.0,141853.0,134648.0
1088,734,105200.0,113100.0,122400.0,113600.0
1089,1859,169400.0,162800.0,161900.0,161600.0
1090,753,67300.0,65000.0,63700.0,63900.0
1091,628,222000.0,207300.0,191700.0,193000.0
1092,1691,87100.0,85600.0,83400.0,81500.0
1093,803,101500.0,104500.0,95200.0,93300.0
1094,1889,181400.0,179700.0,187700.0,184200.0
1095,1249,129300.0,127300.0,128700.0,127600.0
1096,2133,74400.0,72100.0,71300.0,71600.0
1097,332,160200.0,147300.0,154600.0,141100.0
1098,222,263500.0,251500.0,242700.0,227000.0
1099,2337,80700.0,80100.0,90200.0,83300.0
1100,1984,89500.0,85800.0,78600.0,82700.0
1101,1324,144500.0,140000.0,140600.0,140900.0
1102,1266,144900.0,146200.0,176400.0,158400.0
1103,2098,78700.0,77400.0,80000.0,77100.0
1104,495,111600.0,113200.0,116600.0,114700.0
1105,1871,171000.0,166900.0,179300.0,169600.0
1106,878,98100.0,94400.0,97400.0,93600.0
1107,1727,67700.0,75900.0,72100.0,69000.0
1108,632,96400.0,93500.0,101000.0,93100.0
1109,675,127700.0,129000.0,131700.0,130100.0
1110,1936,136000.0,126800.0,125800.0,118500.0
1111,480,108900.0,112300.0,116400.0,115500.0
1112,150,118300.0,114100.0,111000.0,111800.0
1113,2261,265500.0,254900.0,247800.0,248100.0
1114,1,391300.0,379900.0,443100.0,377900.0
1115,608,152000.0,149100.0,151200.0,148500.0
1116,146,384400.0,389500.0,436200.0,407800.0
1117,762,186700.0,177800.0,177800.0,175800.0
1118,1350,129800.0,127200.0,118200.0,119700.0
1119,1481,99100.0,98800.0,106700.0,107200.0
1120,1224,96800.0,95300.0,101000.0,95600.0
1121,2755,69400.0,73700.0,80000.0,69500.0
1122,107,87300.0,80500.0,77700.0,77800.0
1123,1730,161200.0,148100.0,151800.0,140100.0
1124,141,97800.0,97500.0,85100.0,87300.0
1125,335,110400.0,115100.0,129200.0,131800.0
1126,452,122000.0,117500.0,120200.0,116000.0
1127,1685,88700.0,85600.0,82500.0,83700.0
1128,2485,107798.0,111439.0,110800.0,103700.0
1129,578,136800.0,118900.0,144000.0,102700.0
1130,1173,100300.0,92300.0,113800.0,92700.0
1131,2292,75300.0,57300.0,49000.0,51500.0
1132,1345,121900.0,98600.0,73500.0,76800.0
1133,2096,85900.0,83800.0,87700.0,87600.0
1134,755,164800.0,157200.0,153600.0,152300.0
1135,890,65500.0,66600.0,70300.0,67300.0
1136,1542,61800.0,61900.0,58600.0,61000.0
1137,277,140900.0,140700.0,167000.0,149000.0
1138,138,155300.0,154900.0,139500.0,145700.0
1139,986,102000.0,95200.0,88500.0,85800.0
1140,2074,53474.0,53145.0,49642.0,47599.0
1141,1754,110400.0,105000.0,98700.0,93100.0
1142,987,123400.0,135300.0,142600.0,135600.0
1143,1637,158300.0,146900.0,160600.0,151000.0
1144,1230,112000.0,110100.0,99100.0,101800.0
1145,1317,75800.0,76300.0,68300.0,73800.0
1146,426,130700.0,129400.0,128000.0,127100.0
1147,2704,45600.0,42700.0,42400.0,39300.0
1148,1952,67400.0,67500.0,67000.0,67300.0
1149,1373,188800.0,186800.0,197600.0,188400.0
1150,1975,162700.0,159900.0,171000.0,163500.0
1151,913,166700.0,162800.0,155900.0,162200.0
1152,746,109300.0,111900.0,124700.0,118100.0
1153,463,108800.0,108500.0,113700.0,110800.0
1154,658,123000.0,119000.0,118000.0,116400.0
1155,381,95600.0,93000.0,90600.0,87200.0
1156,2307,79300.0,78400.0,81100.0,77200.0
1157,1028,181800.0,175400.0,169900.0,173200.0
1158,885,93200.0,91100.0,92600.0,91800.0
1159,181,73000.0,69100.0,66700.0,68900.0
1160,785,120600.0,110900.0,112400.0,104500.0
1161,1006,168600.0,179800.0,240100.0,205200.0
1162,1211,158400.0,152700.0,174100.0,155700.0
1163,1806,89500.0,86400.0,87000.0,82400.0
1164,431,107900.0,111200.0,104100.0,109800.0
1165,302,120100.0,112400.0,115900.0,112900.0
1166,2,159400.0,141300.0,191000.0,163600.0
1167,174,699600.0,690800.0,826000.0,725000.0
1168,676,89900.0,91000.0,87900.0,84200.0
1169,1909,78942.0,79052.0,77689.0,78810.0
1170,1210,114200.0,100600.0,97300.0,90700.0
1171,760,116200.0,113300.0,121300.0,117100.0
1172,1171,96800.0,95700.0,86900.0,87100.0
1173,929,82700.0,86500.0,86800.0,88000.0
1174,1739,81600.0,81300.0,82900.0,82300.0
1175,2195,91800.0,97500.0,87400.0,87400.0
1176,487,75100.0,72400.0,71800.0,70600.0
1177,145,173300.0,159600.0,158000.0,149000.0
1178,1752,81400.0,84600.0,81900.0,80400.0
1179,2350,81600.0,81600.0,88600.0,83200.0
1180,1494,72100.0,72500.0,78100.0,75500.0
1181,945,145800.0,136300.0,148700.0,130900.0
1182,1453,99500.0,102200.0,106900.0,99000.0
1183,1608,87300.0,85200.0,88900.0,86000.0
1184,1551,104900.0,104300.0,110500.0,108800.0
1185,1719,79000.0,77800.0,77000.0,78500.0
1186,2174,88000.0,82300.0,60400.0,66700.0
1187,983,59845.0,60519.0,59208.0,61198.0
1188,1725,87000.0,85000.0,87200.0,83600.0
1189,1297,167900.0,161800.0,170900.0,158400.0
1190,2352,69600.0,61700.0,62600.0,66100.0
1191,911,82900.0,81300.0,80000.0,79300.0
1192,1742,77400.0,71800.0,82900.0,74900.0
1193,523,197900.0,184400.0,180800.0,174100.0
1194,1645,94700.0,94300.0,102800.0,97600.0
1195,1386,241100.0,245400.0,244100.0,244500.0
1196,269,417200.0,390600.0,437200.0,380300.0
