,County,2010 Median Rent Price,2011 Median Rent Price,2012 Median Rent Price,2013 Median Rent Price,2014 Median Rent Price,2015 Median Rent Price,2016 Median Rent Price,2011 Rent Difference,2012 Rent Difference,2013 Rent Difference,2014 Rent Difference,2015 Rent Difference,2016 Rent Difference,2011 Rent Percent Change,2012 Rent Percent Change,2013 Rent Percent Change,2014 Rent Percent Change,2015 Rent Percent Change,2016 Rent Percent Change
1122,915,766,794,852,857,838,841,851,28,58,5,-19,3,10,3.65535248,7.304785894,0.58685446,-2.217036173,0.357995227,1.189060642
1123,1185,970,977,1002,1089,1109,1155,1199,7,25,87,20,46,44,0.721649485,2.558853634,8.682634731,1.836547291,4.147880974,3.80952381
1124,1602,936,912,920,911,915,895,928,-24,8,-9,4,-20,33,-2.564102564,0.877192982,-0.97826087,0.439077936,-2.18579235,3.687150838
1125,112,1200,1182,1173,1193,1243,1284,1292,-18,-9,20,50,41,8,-1.5,-0.76142132,1.705029838,4.191114837,3.29847144,0.62305296
1126,2161,1160,1095,1114,1136,1213,1187,1204,-65,19,22,77,-26,17,-5.603448276,1.735159817,1.97486535,6.778169014,-2.143446002,1.432181971
1127,1722,729,802,794,785,854,883,854,73,-8,-9,69,29,-29,10.01371742,-0.997506234,-1.133501259,8.789808917,3.395784543,-3.284258211
1128,1858,1215,1149,1163,1156,1196,1256,1244,-66,14,-7,40,60,-12,-5.432098765,1.218450827,-0.60189166,3.460207612,5.016722408,-0.955414013
1129,454,1032,1159,1188,1194,1328,1438,1543,127,29,6,134,110,105,12.30620155,2.502157032,0.505050505,11.22278057,8.28313253,7.301808067
1130,646,1031,1178,1187,1167,1106,1078,1141,147,9,-20,-61,-28,63,14.25800194,0.764006791,-1.684919966,-5.227077978,-2.53164557,5.844155844
1131,719,712,758,786,838,801,883,872,46,28,52,-37,82,-11,6.460674157,3.693931398,6.615776081,-4.415274463,10.2372035,-1.245753114
1132,517,799,813,859,881,879,880,893,14,46,22,-2,1,13,1.752190238,5.658056581,2.561117579,-0.227014756,0.113765643,1.477272727
1133,1953,1639,1704,1686,1694,1680,1697,1731,65,-18,8,-14,17,34,3.965832825,-1.056338028,0.474495848,-0.826446281,1.011904762,2.003535651
1134,255,1145,1093,931,1138,1100,1112,1206,-52,-162,207,-38,12,94,-4.541484716,-14.82159195,22.23415682,-3.339191564,1.090909091,8.45323741
1135,250,1335,1283,1250,1515,1527,1499,1504,-52,-33,265,12,-28,5,-3.895131086,-2.572096648,21.2,0.792079208,-1.833660773,0.333555704
1136,389,1131,1174,1139,1180,1190,1202,1185,43,-35,41,10,12,-17,3.801945181,-2.981260647,3.599648815,0.847457627,1.008403361,-1.414309484
1137,1784,1032,954,898,1015,1031,1018,1043,-78,-56,117,16,-13,25,-7.558139535,-5.870020964,13.02895323,1.57635468,-1.260911736,2.455795678
1138,1844,974,1188,1212,1223,1238,1237,1213,214,24,11,15,-1,-24,21.97125257,2.02020202,0.907590759,1.226492232,-0.080775444,-1.94017785
1139,475,675,721,759,821,858,860,808,46,38,62,37,2,-52,6.814814815,5.270457698,8.168642951,4.506699147,0.233100233,-6.046511628
1140,395,1037,912,938,892,1007,940,1070,-125,26,-46,115,-67,130,-12.05400193,2.850877193,-4.904051173,12.89237668,-6.653426018,13.82978723
1141,955,1098,1102,1095,1072,1085,1006,976,4,-7,-23,13,-79,-30,0.364298725,-0.635208711,-2.100456621,1.212686567,-7.281105991,-2.982107356
1142,1330,918,931,722,814,847,893,894,13,-209,92,33,46,1,1.416122004,-22.44897959,12.74238227,4.054054054,5.430932704,0.111982083
1143,2115,797,792,785,819,813,795,840,-5,-7,34,-6,-18,45,-0.627352572,-0.883838384,4.331210191,-0.732600733,-2.21402214,5.660377358
1144,935,999,928,1029,1064,1124,1150,1065,-71,101,35,60,26,-85,-7.107107107,10.88362069,3.401360544,5.639097744,2.31316726,-7.391304348
1145,1756,1343,1417,1440,1491,1506,1500,1519,74,23,51,15,-6,19,5.510052122,1.623147495,3.541666667,1.006036217,-0.398406375,1.266666667
1146,2003,657,882,869,816,826,767,749,225,-13,-53,10,-59,-18,34.24657534,-1.473922902,-6.098964327,1.225490196,-7.142857143,-2.346805737
1147,2202,814,757,810,872,877,870,888,-57,53,62,5,-7,18,-7.002457002,7.001321004,7.654320988,0.573394495,-0.798175599,2.068965517
1148,869,1219,1258,1203,1228,1205,1216,1182,39,-55,25,-23,11,-34,3.199343724,-4.372019078,2.078137988,-1.872964169,0.912863071,-2.796052632
1149,1657,1274,1311,1301,1314,1328,1302,1335,37,-10,13,14,-26,33,2.904238619,-0.762776506,0.99923136,1.065449011,-1.957831325,2.534562212
1150,42,1798,1789,1779,1804,1844,1847,1929,-9,-10,25,40,3,82,-0.500556174,-0.558971492,1.405283867,2.2172949,0.162689805,4.439631835
1151,120,1818,1857,1926,1930,1919,1969,1968,39,69,4,-11,50,-1,2.145214521,3.715670436,0.20768432,-0.569948187,2.60552371,-0.050787202
1152,70,1427,1303,1365,1380,1478,1497,1612,-124,62,15,98,19,115,-8.689558514,4.758250192,1.098901099,7.101449275,1.285520974,7.682030728
1153,2642,955,840,941,920,886,942,988,-115,101,-21,-34,56,46,-12.04188482,12.02380952,-2.231668438,-3.695652174,6.320541761,4.883227176
1154,263,990,935,1081,968,928,1020,1117,-55,146,-113,-40,92,97,-5.555555556,15.61497326,-10.453284,-4.132231405,9.913793103,9.509803922
1155,124,828,952,951,997,987,996,999,124,-1,46,-10,9,3,14.97584541,-0.105042017,4.83701367,-1.003009027,0.911854103,0.301204819
1156,2120,936,923,929,912,905,923,899,-13,6,-17,-7,18,-24,-1.388888889,0.650054171,-1.82992465,-0.76754386,1.988950276,-2.600216685
1157,1519,976,923,1091,1071,1028,1030,984,-53,168,-20,-43,2,-46,-5.430327869,18.20151679,-1.833180568,-4.014939309,0.194552529,-4.466019417
1158,1426,953,746,753,826,836,1049,1007,-207,7,73,10,213,-42,-21.72088143,0.938337802,9.694555113,1.210653753,25.4784689,-4.003813155
1159,1852,1243,1270,1159,1179,1218,1258,1295,27,-111,20,39,40,37,2.172164119,-8.74015748,1.725625539,3.307888041,3.28407225,2.941176471
1160,2552,1262,1295,1320,1239,1214,1223,1162,33,25,-81,-25,9,-61,2.614896989,1.930501931,-6.136363636,-2.017756255,0.741350906,-4.987735078
1161,373,2094,1993,2073,2103,2064,2320,2343,-101,80,30,-39,256,23,-4.82330468,4.014049172,1.447178003,-1.854493581,12.40310078,0.99137931
1162,1432,971,991,658,833,897,990,1050,20,-333,175,64,93,60,2.059732235,-33.6024218,26.59574468,7.683073229,10.36789298,6.060606061
1163,1500,1197,1304,1254,1228,1064,1099,1108,107,-50,-26,-164,35,9,8.939014202,-3.834355828,-2.073365231,-13.35504886,3.289473684,0.818926297
1164,610,1638,1682,1756,1741,1893,1779,1796,44,74,-15,152,-114,17,2.686202686,4.399524376,-0.854214123,8.730614589,-6.022187005,0.95559303
1165,7,1695,1685,1773,1963,2114,2254,2283,-10,88,190,151,140,29,-0.589970501,5.222551929,10.71630006,7.692307692,6.622516556,1.286601597
1166,2633,907,884,866,868,865,848,869,-23,-18,2,-3,-17,21,-2.535832415,-2.036199095,0.230946882,-0.34562212,-1.965317919,2.476415094
1167,1916,1212,1197,1122,1171,1145,1163,1208,-15,-75,49,-26,18,45,-1.237623762,-6.26566416,4.367201426,-2.220324509,1.572052402,3.869303525
1168,1961,1198,1111,1088,1192,1165,1265,1233,-87,-23,104,-27,100,-32,-7.262103506,-2.070207021,9.558823529,-2.265100671,8.583690987,-2.529644269
1169,1408,924,867,1109,949,901,875,816,-57,242,-160,-48,-26,-59,-6.168831169,27.91234141,-14.42741208,-5.057955743,-2.885682575,-6.742857143
1170,92,1059,1303,1312,1393,1400,1443,1477,244,9,81,7,43,34,23.04060434,0.690713738,6.173780488,0.502512563,3.071428571,2.356202356
1171,1332,1224,1237,1213,1332,1366,1414,1388,13,-24,119,34,48,-26,1.062091503,-1.94017785,9.810387469,2.552552553,3.513909224,-1.838755304
1172,1688,1238,1106,1172,1149,1087,1120,1087,-132,66,-23,-62,33,-33,-10.66235864,5.967450271,-1.962457338,-5.395996519,3.035878565,-2.946428571
1173,2047,783,714,712,746,765,752,735,-69,-2,34,19,-13,-17,-8.812260536,-0.280112045,4.775280899,2.54691689,-1.699346405,-2.260638298
1174,1796,836,833,791,807,836,827,826,-3,-42,16,29,-9,-1,-0.358851675,-5.042016807,2.022756005,3.593556382,-1.076555024,-0.120918984
1175,1301,877,881,866,841,889,837,942,4,-15,-25,48,-52,105,0.456100342,-1.70261067,-2.886836028,5.707491082,-5.849268841,12.54480287
1176,1302,1096,1024,1090,1239,1319,1301,1343,-72,66,149,80,-18,42,-6.569343066,6.4453125,13.66972477,6.456820016,-1.364670205,3.228285934
1177,1318,1100,1153,977,876,1046,1088,1077,53,-176,-101,170,42,-11,4.818181818,-15.26452732,-10.33776868,19.40639269,4.015296367,-1.011029412
1178,1106,1226,1331,1381,1374,1465,1499,1445,105,50,-7,91,34,-54,8.564437194,3.756574005,-0.506879073,6.622998544,2.320819113,-3.602401601
1179,2994,1055,1063,1017,1153,1208,1175,1244,8,-46,136,55,-33,69,0.758293839,-4.327375353,13.3726647,4.770164788,-2.731788079,5.872340426
1180,1057,797,893,925,1023,1001,1001,1005,96,32,98,-22,0,4,12.04516939,3.583426652,10.59459459,-2.150537634,0,0.3996004
1181,2279,1150,1102,1035,1084,1145,1128,1086,-48,-67,49,61,-17,-42,-4.173913043,-6.079854809,4.734299517,5.627306273,-1.484716157,-3.723404255
1182,2854,967,974,985,973,1014,1044,962,7,11,-12,41,30,-82,0.723888314,1.12936345,-1.218274112,4.21377184,2.958579882,-7.85440613
1183,2416,1050,1028,1047,1129,1160,1202,1196,-22,19,82,31,42,-6,-2.095238095,1.848249027,7.831900669,2.745792737,3.620689655,-0.499168053
1184,1464,680,753,829,812,798,749,747,73,76,-17,-14,-49,-2,10.73529412,10.09296149,-2.05066345,-1.724137931,-6.140350877,-0.267022697
1185,262,1551,1261,1388,1377,1342,1284,1338,-290,127,-11,-35,-58,54,-18.69761444,10.07137193,-0.792507205,-2.541757444,-4.321907601,4.205607477
1186,2282,1149,1116,1062,1093,1162,1145,1102,-33,-54,31,69,-17,-43,-2.872062663,-4.838709677,2.919020716,6.312900274,-1.462994836,-3.755458515
1187,501,1231,1179,1193,1137,1240,1255,1344,-52,14,-56,103,15,89,-4.224207961,1.187446989,-4.694048617,9.058927001,1.209677419,7.091633466
1188,317,800,846,856,759,728,723,743,46,10,-97,-31,-5,20,5.75,1.182033097,-11.3317757,-4.084321476,-0.686813187,2.766251729
1189,123,1063,1047,1098,1101,1126,1156,1148,-16,51,3,25,30,-8,-1.505174036,4.871060172,0.273224044,2.270663034,2.664298401,-0.692041522
1190,204,897,1006,1043,1107,1106,1163,1216,109,37,64,-1,57,53,12.1516165,3.677932406,6.136145733,-0.090334237,5.153707052,4.557179708
1191,1254,892,761,755,786,795,813,846,-131,-6,31,9,18,33,-14.68609865,-0.788436268,4.105960265,1.145038168,2.264150943,4.05904059
1192,1553,788,824,853,841,799,796,793,36,29,-12,-42,-3,-3,4.568527919,3.519417476,-1.406799531,-4.994054697,-0.375469337,-0.376884422
1193,101,1956,1832,1890,2034,2182,2126,2213,-124,58,144,148,-56,87,-6.339468303,3.165938865,7.619047619,7.276302852,-2.566452796,4.09219191
1194,1084,1168,1186,1220,1216,1233,1222,1211,18,34,-4,17,-11,-11,1.54109589,2.866779089,-0.327868852,1.398026316,-0.892133009,-0.900163666
1195,1435,1050,1211,1255,1289,1274,1276,1263,161,44,34,-15,2,-13,15.33333333,3.633360859,2.709163347,-1.163692785,0.156985871,-1.018808777
1196,1982,1172,1238,1299,1200,1106,1150,1155,66,61,-99,-94,44,5,5.631399317,4.9273021,-7.621247113,-7.833333333,3.978300181,0.434782609
1197,1118,1290,1228,1324,1288,1350,1608,1406,-62,96,-36,62,258,-202,-4.80620155,7.817589577,-2.719033233,4.813664596,19.11111111,-12.56218905
1198,1954,1038,1038,1070,1118,1047,1045,1139,0,32,48,-71,-2,94,0,3.082851638,4.485981308,-6.350626118,-0.191021968,8.995215311
1199,1738,993,957,942,1006,1003,980,1013,-36,-15,64,-3,-23,33,-3.625377644,-1.567398119,6.794055202,-0.298210736,-2.293120638,3.367346939
1200,8,1692,1643,1634,1686,1744,1788,1851,-49,-9,52,58,44,63,-2.895981087,-0.547778454,3.182374541,3.440094899,2.52293578,3.523489933
1201,1506,990,995,1003,1032,1007,949,1019,5,8,29,-25,-58,70,0.505050505,0.804020101,2.891326022,-2.42248062,-5.759682224,7.376185458
1202,384,957,851,881,887,847,969,879,-106,30,6,-40,122,-90,-11.07628004,3.525264395,0.681044268,-4.509582864,14.40377804,-9.287925697
1203,400,1148,1161,1147,1137,1162,1114,1173,13,-14,-10,25,-48,59,1.132404181,-1.20585702,-0.871839582,2.19876869,-4.13080895,5.296229803
1204,490,956,988,994,1042,1079,1137,1202,32,6,48,37,58,65,3.347280335,0.607287449,4.828973843,3.550863724,5.375347544,5.716798593
1205,301,795,785,799,765,802,798,795,-10,14,-34,37,-4,-3,-1.257861635,1.78343949,-4.255319149,4.836601307,-0.498753117,-0.37593985
1206,1295,1222,1077,827,924,888,826,820,-145,-250,97,-36,-62,-6,-11.86579378,-23.21262767,11.72914148,-3.896103896,-6.981981982,-0.726392252
1207,2537,1053,1077,1068,1101,1149,1161,1132,24,-9,33,48,12,-29,2.279202279,-0.835654596,3.08988764,4.359673025,1.044386423,-2.497846684
1208,889,1176,1162,1162,1192,1215,1229,1248,-14,0,30,23,14,19,-1.19047619,0,2.581755594,1.929530201,1.152263374,1.545972335
1209,1391,1090,1054,983,990,1119,1081,1085,-36,-71,7,129,-38,4,-3.302752294,-6.736242884,0.712105799,13.03030303,-3.395889187,0.370027752
1210,1376,838,841,819,650,840,841,846,3,-22,-169,190,1,5,0.357995227,-2.615933413,-20.63492063,29.23076923,0.119047619,0.594530321
1211,1220,1780,1755,1753,1763,1780,1875,1889,-25,-2,10,17,95,14,-1.404494382,-0.113960114,0.570450656,0.964265457,5.337078652,0.746666667
1212,450,1165,1207,1074,1145,1007,1092,1137,42,-133,71,-138,85,45,3.605150215,-11.01905551,6.610800745,-12.05240175,8.440913605,4.120879121
1213,147,2448,2369,2460,2469,2487,2682,2753,-79,91,9,18,195,71,-3.227124183,3.841283242,0.365853659,0.729040097,7.840772014,2.647278151
1214,438,1518,1575,1638,1687,1773,1823,1882,57,63,49,86,50,59,3.754940711,4,2.991452991,5.097806758,2.820078962,3.236423478
1215,416,895,887,911,920,941,978,983,-8,24,9,21,37,5,-0.893854749,2.705749718,0.987925357,2.282608696,3.931987248,0.511247444
1216,442,828,876,893,917,920,992,1009,48,17,24,3,72,17,5.797101449,1.940639269,2.687569989,0.327153762,7.826086957,1.713709677
1217,868,1896,1587,1533,1642,1855,1980,2136,-309,-54,109,213,125,156,-16.29746835,-3.402646503,7.110241357,12.97198538,6.738544474,7.878787879
1218,291,916,862,829,888,912,959,971,-54,-33,59,24,47,12,-5.895196507,-3.828306265,7.117008444,2.702702703,5.153508772,1.251303441
1219,1897,913,791,769,862,852,825,907,-122,-22,93,-10,-27,82,-13.36254107,-2.781289507,12.09362809,-1.160092807,-3.169014085,9.939393939
1220,2996,649,663,848,797,882,850,697,14,185,-51,85,-32,-153,2.157164869,27.90346908,-6.014150943,10.66499373,-3.628117914,-18
1221,1511,1209,1199,1174,1244,1251,1256,1238,-10,-25,70,7,5,-18,-0.827129859,-2.085070892,5.962521295,0.562700965,0.399680256,-1.433121019
1222,569,799,869,949,934,923,885,851,70,80,-15,-11,-38,-34,8.760951189,9.20598389,-1.58061117,-1.177730193,-4.117009751,-3.84180791
1223,481,863,876,861,869,857,846,902,13,-15,8,-12,-11,56,1.506373117,-1.712328767,0.929152149,-1.380897583,-1.283547258,6.619385343
1224,168,1094,1051,1102,1180,1242,1263,1362,-43,51,78,62,21,99,-3.930530165,4.852521408,7.078039927,5.254237288,1.690821256,7.83847981
1225,1071,929,854,868,821,876,949,891,-75,14,-47,55,73,-58,-8.073196986,1.639344262,-5.414746544,6.699147381,8.333333333,-6.111696523
1226,19,1354,1354,1370,1392,1446,1513,1619,0,16,22,54,67,106,0,1.1816839,1.605839416,3.879310345,4.633471646,7.005948447
1227,1255,957,722,686,696,707,724,773,-235,-36,10,11,17,49,-24.55590387,-4.986149584,1.457725948,1.58045977,2.404526167,6.767955801
1228,132,1257,1346,1367,1428,1472,1495,1507,89,21,61,44,23,12,7.08035004,1.560178306,4.462326262,3.081232493,1.5625,0.802675585
1229,424,997,978,1035,1161,1155,1140,1212,-19,57,126,-6,-15,72,-1.905717151,5.828220859,12.17391304,-0.516795866,-1.298701299,6.315789474
1230,1229,1230,930,987,913,938,890,918,-300,57,-74,25,-48,28,-24.3902439,6.129032258,-7.497467072,2.73822563,-5.117270789,3.146067416
1231,1280,1089,909,846,1097,995,961,1131,-180,-63,251,-102,-34,170,-16.52892562,-6.930693069,29.66903073,-9.298085688,-3.417085427,17.68990635
1232,422,1046,1376,1292,1336,1320,1455,1543,330,-84,44,-16,135,88,31.54875717,-6.104651163,3.405572755,-1.19760479,10.22727273,6.048109966
1233,1261,1626,1556,1578,1716,1733,1791,1831,-70,22,138,17,58,40,-4.30504305,1.413881748,8.745247148,0.990675991,3.346797461,2.233389168
1234,1233,951,902,801,793,803,816,939,-49,-101,-8,10,13,123,-5.152471083,-11.19733925,-0.998751561,1.261034048,1.618929016,15.07352941
1235,1477,1098,917,896,909,961,986,981,-181,-21,13,52,25,-5,-16.4845173,-2.290076336,1.450892857,5.720572057,2.601456816,-0.507099391
1236,1394,1016,1151,1093,1139,1144,1140,1100,135,-58,46,5,-4,-40,13.28740157,-5.039096438,4.208600183,0.438981563,-0.34965035,-3.50877193
1237,344,1306,1337,1389,1341,1293,1259,1237,31,52,-48,-48,-34,-22,2.373660031,3.889304413,-3.455723542,-3.579418345,-2.629543697,-1.747418586
1238,143,846,889,859,831,880,901,957,43,-30,-28,49,21,56,5.082742317,-3.374578178,-3.259604191,5.896510229,2.386363636,6.215316315
1239,28,1179,1163,1166,1178,1207,1222,1238,-16,3,12,29,15,16,-1.357082273,0.257953568,1.02915952,2.46179966,1.242750621,1.309328969
1240,1225,1050,1107,1157,1193,1272,1345,1399,57,50,36,79,73,54,5.428571429,4.516711834,3.111495246,6.621961442,5.738993711,4.014869888
1241,1522,1211,1260,1185,1101,1190,1214,1174,49,-75,-84,89,24,-40,4.046242775,-5.952380952,-7.088607595,8.0835604,2.016806723,-3.294892916
1242,2009,1178,1237,1325,1241,1373,1325,1108,59,88,-84,132,-48,-217,5.008488964,7.113985449,-6.339622642,10.6365834,-3.495994173,-16.37735849
1243,357,1422,1491,1631,1582,1533,1546,1590,69,140,-49,-49,13,44,4.852320675,9.389671362,-3.004291845,-3.097345133,0.848010437,2.846054334
1244,848,1091,1093,1080,1138,1035,1156,1154,2,-13,58,-103,121,-2,0.183318057,-1.189387008,5.37037037,-9.050966608,11.69082126,-0.173010381
1245,492,1448,1298,1321,1235,1255,1301,1364,-150,23,-86,20,46,63,-10.35911602,1.771956857,-6.510219531,1.619433198,3.665338645,4.842428901
1246,353,887,1048,1008,1193,1146,1168,1139,161,-40,185,-47,22,-29,18.15107103,-3.816793893,18.3531746,-3.939647946,1.919720768,-2.482876712
1247,1499,769,902,1025,830,876,801,841,133,123,-195,46,-75,40,17.29518856,13.63636364,-19.02439024,5.542168675,-8.561643836,4.993757803
1248,1009,856,927,952,1029,1012,1075,1054,71,25,77,-17,63,-21,8.294392523,2.696871629,8.088235294,-1.652089407,6.225296443,-1.953488372
1249,556,1757,1741,1722,1807,1920,2138,2357,-16,-19,85,113,218,219,-0.910643142,-1.091326824,4.93612079,6.253458771,11.35416667,10.24321796
1250,9,1425,1387,1393,1440,1456,1521,1602,-38,6,47,16,65,81,-2.666666667,0.43258832,3.374012922,1.111111111,4.464285714,5.325443787
1251,3,2070,2059,2077,2163,2250,2337,2450,-11,18,86,87,87,113,-0.531400966,0.874210782,4.140587386,4.022191401,3.866666667,4.835258879
1252,47,3143,2892,2961,3360,3952,4412,4333,-251,69,399,592,460,-79,-7.986000636,2.385892116,13.4751773,17.61904762,11.63967611,-1.79057117
1253,1774,1185,1124,1105,1196,1219,1305,1282,-61,-19,91,23,86,-23,-5.147679325,-1.690391459,8.235294118,1.923076923,7.054963084,-1.762452107
1254,63,1353,1321,1321,1344,1392,1439,1581,-32,0,23,48,47,142,-2.36511456,0,1.741105223,3.571428571,3.376436782,9.867963864
1255,984,1344,1378,1375,1408,1473,1646,1801,34,-3,33,65,173,155,2.529761905,-0.217706821,2.4,4.616477273,11.74473863,9.416767922
1256,165,2089,1758,1800,1796,2011,2223,2379,-331,42,-4,215,212,156,-15.84490187,2.389078498,-0.222222222,11.97104677,10.5420189,7.01754386
1257,61,2584,2844,2916,3050,3544,3980,3971,260,72,134,494,436,-9,10.0619195,2.53164557,4.595336077,16.19672131,12.30248307,-0.226130653
1258,1976,1235,1237,1674,1594,1662,2039,2412,2,437,-80,68,377,373,0.16194332,35.32740501,-4.778972521,4.265997491,22.68351384,18.29328102
1259,2030,1086,1165,987,1125,1057,1055,1100,79,-178,138,-68,-2,45,7.274401473,-15.27896996,13.98176292,-6.044444444,-0.189214759,4.265402844
1260,1462,1083,1042,1078,1334,1228,1316,1321,-41,36,256,-106,88,5,-3.78578024,3.454894434,23.74768089,-7.946026987,7.166123779,0.37993921
1261,521,899,897,905,929,996,999,1002,-2,8,24,67,3,3,-0.22246941,0.891861761,2.651933702,7.212055974,0.301204819,0.3003003
1262,1583,900,829,737,774,759,846,885,-71,-92,37,-15,87,39,-7.888888889,-11.09770808,5.020352782,-1.937984496,11.46245059,4.609929078
1263,13,2440,2490,2562,2719,3189,3466,3527,50,72,157,470,277,61,2.049180328,2.891566265,6.12802498,17.28576683,8.686108498,1.759953837
1264,614,1008,1018,993,775,895,973,1003,10,-25,-218,120,78,30,0.992063492,-2.455795678,-21.95367573,15.48387097,8.715083799,3.083247688
1265,170,2256,2138,2186,2069,2563,2877,2925,-118,48,-117,494,314,48,-5.230496454,2.245088868,-5.352241537,23.87626873,12.25126805,1.668404588
1266,1291,1058,1124,1139,1209,1208,1247,1289,66,15,70,-1,39,42,6.238185255,1.334519573,6.145741879,-0.082712986,3.228476821,3.3680834
1267,1204,1900,1614,1661,1838,1970,1763,1867,-286,47,177,132,-207,104,-15.05263158,2.912019827,10.65623119,7.18171926,-10.50761421,5.899035735
1268,193,1644,1718,1682,1732,1680,1733,1864,74,-36,50,-52,53,131,4.501216545,-2.095459837,2.972651605,-3.002309469,3.154761905,7.55914599
1269,264,1215,1216,1237,1304,1299,1310,1362,1,21,67,-5,11,52,0.082304527,1.726973684,5.41632983,-0.383435583,0.846805235,3.969465649
1270,270,1500,1364,1399,1365,1401,1385,1470,-136,35,-34,36,-16,85,-9.066666667,2.565982405,-2.430307362,2.637362637,-1.142041399,6.137184116
1271,771,1321,1424,1457,1494,1521,1410,1411,103,33,37,27,-111,1,7.797123391,2.31741573,2.539464653,1.807228916,-7.297830375,0.070921986
1272,2895,1187,1087,1215,1252,1166,1188,922,-100,128,37,-86,22,-266,-8.424599832,11.77552898,3.04526749,-6.869009585,1.886792453,-22.39057239
